"","UI","UI.glmm","UI.GLM","AI","AI.glmm","AI.GLM","mixed.sd"
"ENSG00000077713",0.00541061106351422,0.00955347840861291,0.00541073479733579,0.0439617055069874,0.0488638731365496,0.0439618325556078,0.0612191781098515
"ENSG00000077721",-0.056947617188721,-0.0569475331040468,-0.0569475331002701,0.521100556369916,0.521100651915081,0.521100651912095,3.17909833648359e-07
"ENSG00000077782",0.235482538222697,0.23506992368256,0.235482675401006,-0.242744142404775,-0.245803322836927,-0.242744035204066,0.0548536186094744
"ENSG00000077800",-0.201378551056776,-0.201377791366426,-0.20137779765612,0.805013036983354,0.805014007796232,0.805014000926508,0
"ENSG00000077942",0.342196704457939,0.34219693905826,0.342196937330188,-0.0483056421231631,-0.0483054414233097,-0.0483054388564143,0
"ENSG00000077943",0.117314467814622,0.0158013484247521,0.117314863994017,0.411217141549057,0.465537400397233,0.411217555489082,0.23250367797033
"ENSG00000077984",0.290164038227116,0.287903122700803,0.290164008557108,-1.63569653549033,-1.63725272410487,-1.63569683850452,0.0642397174330669
"ENSG00000078018",-0.19988510703553,-0.199885323406625,-0.199885322739403,-1.21677475496582,-1.21677507982009,-1.21677507891766,0
"ENSG00000078043",-0.369590107991406,-0.369590029183706,-0.369590027013817,-0.183391350461359,-0.183391261044816,-0.183391260669346,0
"ENSG00000078053",1.04107304434744,1.04059668273462,1.04107369116842,1.0356094553741,1.03662044254045,1.03561009174264,0.080311963768488
"ENSG00000078061",-0.103659410316271,-0.103659361287134,-0.10365936128716,0.00681870217667364,0.00681875339083916,0.00681875338433717,0
"ENSG00000078070",-0.300445420139817,-0.379916872009449,-0.300445058006964,0.358836428799674,0.225397583011973,0.358836876222201,0.275999914685795
"ENSG00000078081",0.374926391060908,0.198746883607604,0.374926441760678,-1.39457237573487,-1.58615885136119,-1.39457283336818,0.326454713336582
"ENSG00000078098",-0.159461313714093,-0.536891678554933,-0.159462137731492,0.126735259555247,-0.728529989281753,0.126734108526242,0.454820059481086
"ENSG00000078114",-0.525060052008143,-0.483377400670816,-0.525060036818143,-0.351816117349987,-0.381920117778203,-0.351815993286218,0.152336115078872
"ENSG00000078124",0.388683545920525,0.388683720250547,0.388683732002737,0.619816938964868,0.619817140555775,0.619817140246559,0
"ENSG00000078140",0.086546500948895,0.0865466345967327,0.0865466346958332,0.575468240115888,0.575468384913273,0.575468385596299,0
"ENSG00000078142",1.4569380481245,1.27647789213896,1.45693843880604,0.550954903803133,0.544029160279491,0.550955256214611,0.175225216506249
"ENSG00000078177",0.311375910340209,0.311375983600368,0.31137598365318,0.303351535879919,0.30335160779778,0.303351607808438,0
"ENSG00000078237",NA,0,0,NA,0,0,0
"ENSG00000078246",0.421840042805654,0.421840184170988,0.421840184100471,0.520934102859771,0.520934243784133,0.520934243773792,9.99999999999996e-08
"ENSG00000078269",-0.0397973281632462,-0.039797287551854,-0.0397972875518124,0.0362553467685626,0.0362553888069505,0.0362553888067843,0
"ENSG00000078295",0.014844297070596,0.0148444232341797,0.0148444296781528,0.543590155345647,0.543590324534111,0.543590327897067,0
"ENSG00000078304",0.176476762814858,0.176476800982054,0.176476800981969,0.0818967898823625,0.081896826731492,0.0818968267314522,0
"ENSG00000078319",-0.13304245209267,-0.13349535325086,-0.133042256255276,0.139931988160671,0.140592871669683,0.139932210916851,0.0272737585698127
"ENSG00000078328",-1.47164581348497,-1.47164594231845,-1.47164593950301,-0.259767201874432,-0.259767204340258,-0.259767202030276,3.28859060402676e-08
"ENSG00000078369",0.29802780216838,0.29802785912807,0.298027859126165,0.145678174885816,0.14567823051974,0.145678230517735,2.42780878427564e-07
"ENSG00000078399",-0.164195684248394,-0.16419540244092,-0.164195402440892,-0.233090995573801,-0.233090658585824,-0.233090682361777,0
"ENSG00000078401",-0.383153447979699,-0.388815725869147,-0.383153286993479,0.279198803391447,0.280202558668513,0.279199021364293,0.0568721509339352
"ENSG00000078403",-0.246144539883278,-0.246143648326242,-0.246143648524799,0.453966396381807,0.453967473031472,0.453967475116115,1.06283926764183e-07
"ENSG00000078487",1.0932628115419,1.0932631517734,1.09326313909437,0.999584452892025,0.99958484710422,0.999584839677476,0
"ENSG00000078549",-0.819803718660669,-0.804327464258348,-0.819805170972511,-1.92198753193152,-2.46995322727288,-1.92198921662243,0.554763712547975
"ENSG00000078589",-0.454012457675222,-0.454580800510234,-0.454012941249088,-2.21891599645945,-2.22681079769858,-2.21891684109767,0.130641043078761
"ENSG00000078596",-1.08478394255864,-1.0847848765601,-1.0847849308378,-1.58264498248848,-1.58264609346047,-1.58264616327296,0
"ENSG00000078618",0.141235542477226,0.141235599766486,0.141235599865761,0.0788507811971597,0.0788508366760086,0.0788508366725244,0
"ENSG00000078668",0.0934898285119605,0.0934899129144722,0.0934899129098674,0.511274806778845,0.511274900500053,0.51127490053871,0
"ENSG00000078674",0.315642011118741,0.315642065738091,0.315642065736397,0.135428505331856,0.135428558008249,0.135428558017914,0
"ENSG00000078687",0.079185900673037,0.0791860038497247,0.0791860035994549,-0.593944581816069,-0.593944505249006,-0.593944504364264,0
"ENSG00000078699",0.0904724210403891,0.0904724792565856,0.0904724792544211,0.060295827080286,0.0602958871417486,0.0602958870631111,0
"ENSG00000078725",0.239654692266555,0.197000115591101,0.239656765487718,NA,1.61905893709889,1.5815961713695,0.529304629251935
"ENSG00000078747",0.249992317304038,0.249993377644244,0.2499933777767,0.29074436089802,0.290745462531801,0.290745462510038,2e-06
"ENSG00000078795",-0.438502483097418,-0.438502469696854,-0.438502419546785,-0.18050797213226,-0.180507808801922,-0.180507882821595,0
"ENSG00000078804",-0.0953148405253269,-0.0953144651010966,-0.0953144682879073,0.899224240819582,0.899224682203691,0.899224678417858,2e-06
"ENSG00000078808",-0.213920126920999,-0.213920060907225,-0.213920060984459,-0.258611296698099,-0.258611229603652,-0.258611229824426,0
"ENSG00000078814",0.0293071636448166,0.0293072418174435,0.0293072411254915,-0.340590463939418,-0.340590394252635,-0.340590394254878,0
"ENSG00000078900",0.161295404297946,0.161954770644031,0.161295323804384,-1.02592627389518,-1.0206712857887,-1.02592657265003,0.0663258076810303
"ENSG00000078902",0.078594099101644,0.0793967414378158,0.0785941673841925,0.091948553038208,0.0880710150000133,0.0919486237320226,0.0457654170276291
"ENSG00000078967",0.25485290177499,0.254852987012381,0.254852987019644,-0.0497640046800305,-0.0497639256965491,-0.0497639255948082,0
"ENSG00000079101",0.110497618190961,0.110500332850429,0.11049840054907,NA,-0.0335625432157588,-0.0335627540820888,0
"ENSG00000079102",0.0316581052091197,0.0316582023480722,0.0316582037863492,-0.404965953650494,-0.404965874675521,-0.404965874366693,0
"ENSG00000079112",0.0104103412566175,0.0104105201357341,0.0104105201284662,0.388256068905337,0.388256265930005,0.388256266181007,1.88349138709052e-06
"ENSG00000079134",-0.261613576474106,-0.261963360210202,-0.261613521477174,0.253369168013575,0.254408647151877,0.253369233875216,0.0263295605645004
"ENSG00000079150",-0.217319541062113,-0.232146651223648,-0.217319497116554,-0.631197396418524,-0.643225478453876,-0.631197404448926,0.0861420322782211
"ENSG00000079156",-0.210296083313679,-0.210296011471108,-0.210296011382052,-0.434380359476058,-0.434380313085585,-0.434380313006994,0
"ENSG00000079215",0.502016531930884,0.502017343256114,0.502017346640566,-0.520084177989391,-0.520084089993974,-0.520084090440408,0
"ENSG00000079246",0.169265494620714,0.169265555907811,0.169265555907877,0.246271907292598,0.246271969318149,0.246271969313229,2e-07
"ENSG00000079257",-0.170153900759966,-0.144191586546931,-0.170153842938545,0.114130899407978,0.132274525463633,0.114130970781216,0.0930745670094382
"ENSG00000079263",0.0757569617571923,0.0250744481687981,0.0757570242504319,-1.19468408135072,-1.22431544820229,-1.19468425031529,0.167467069533973
"ENSG00000079277",0.232792368403949,0.232792392152215,0.232792408043325,0.182441225425547,0.182441264574043,0.182441320799819,0
"ENSG00000079308",0.201113023491019,0.20111320829938,0.201113208347941,-0.0719956569453855,-0.0719954864396627,-0.0719954863995702,0
"ENSG00000079313",-0.167480006238233,-0.169728736201746,-0.167479907124706,0.0570654574310811,0.0565554611416305,0.0570655626266762,0.0688778497075662
"ENSG00000079332",0.350536964508528,0.350537209502646,0.350537221257676,0.617273214738277,0.617273512162275,0.617273497842051,0
"ENSG00000079335",0.504014183523045,0.537134767580644,0.504014515755576,-0.028077067272125,0.00564192659687535,-0.0280767429883494,0.0871282183409136
"ENSG00000079337",0.112633326739132,0.112633402830454,0.112633403347104,-0.153122739561879,-0.153122682203729,-0.153122682035675,0
"ENSG00000079385",-0.679132390093667,-0.679132019180527,-0.679132019179072,-0.66906746617493,-0.66906708799772,-0.669067087996322,0
"ENSG00000079387",0.179390289281612,0.179390399405861,0.179390399403248,0.292429736466228,0.292429848283424,0.292429848292566,2e-07
"ENSG00000079432",0.0290238783316918,0.0290239564635194,0.0290239564715852,-0.352028517391327,-0.352028450216486,-0.352028450320494,0
"ENSG00000079435",0.535532346866022,0.535532436061948,0.535532435254637,-0.603153980281001,-0.603153933115912,-0.603153935766893,2e-07
"ENSG00000079459",-0.162740287252201,-0.162740246611993,-0.162740246611755,-0.101004934646445,-0.101004893193745,-0.101004893193902,4.63026952315202e-09
"ENSG00000079462",-0.148766148759567,-0.148766069760842,-0.148766068681192,0.15680143049675,0.156801511392022,0.156801512124885,0
"ENSG00000079482",NA,0,0,NA,0,0,0
"ENSG00000079616",-0.100450596297128,-0.100450512247997,-0.100450512250247,0.422019902312418,0.42201999761523,0.422019997564416,0
"ENSG00000079689",0.486077536804924,0.486076775060916,0.486077211291947,-0.373822585523646,-0.373822519451544,-0.373823659139946,2.9133858267713e-08
"ENSG00000079691",0.158393716964236,0.158393779441607,0.158393779440715,0.306360987166232,0.306361053019136,0.306361053039941,0
"ENSG00000079739",-0.0922210785481627,-0.0922209659041258,-0.0922209659118877,0.668694947827524,0.668695081268221,0.668695081240935,0
"ENSG00000079785",0.300722371829266,0.294221558432571,0.300722531534808,0.302410238706452,0.304663470029821,0.30241038891959,0.113169844884257
"ENSG00000079805",-0.112675382520468,-0.112675333281402,-0.11267533328133,0.131174112846766,0.131174165569728,0.131174165569394,1.22892819979188e-07
"ENSG00000079819",0.209509227873788,0.209509306882526,0.209509306932192,-0.035738174601885,-0.0357381026057047,-0.0357381025695688,2e-07
"ENSG00000079841",-0.139090582307948,-0.170077302657691,-0.139090369000944,0.0796915531537236,0.135126283913885,0.0796919776981958,0.231685439766857
"ENSG00000079931",-0.0495199596826696,-0.0495197262716344,-0.0495199262378385,-0.84090321549678,-0.840903128116194,-0.84090326520909,4.76190476190436e-09
"ENSG00000079950",0.111539403257252,0.115055335604729,0.111539447411107,-0.339913571042892,-0.337840047102064,-0.339913534411862,0.025847050377045
"ENSG00000079974",-0.128198719271653,-0.128198673178534,-0.128198673191818,-0.139001352143367,-0.139001305774777,-0.13900130573904,0
"ENSG00000079999",-0.20709869348955,-0.207098613595728,-0.207098613739986,-0.142832658321153,-0.142832564543564,-0.142832572559493,0
"ENSG00000080007",-0.99959128556134,-0.999591892106511,-0.999591894949157,-0.27101598404532,-0.271016433943732,-0.271016437545091,0
"ENSG00000080031",0.276204970795231,0.276205098877114,0.276205098804825,0.107329334975867,0.107329464123348,0.107329464137575,0
"ENSG00000080189",-0.114398720749607,-0.114398688286095,-0.114398688287114,-0.308614349544258,-0.308614320252536,-0.308614320285237,0
"ENSG00000080200",0.133913166380717,0.134572619938683,0.133913285412622,0.484298291599734,0.485802949961852,0.484298417793146,0.0393026257298661
"ENSG00000080293",0.300189963646616,0.305610904854752,0.30019072346665,0.548380756364082,0.550523908925006,0.548381374161298,0.0543969706609835
"ENSG00000080298",0.176874450445641,0.176874511377508,0.176874511340835,-0.171668561402576,-0.171668506369375,-0.171668507022498,0
"ENSG00000080345",0.0318585512595417,0.0314446010787977,0.0318586221247611,0.0184249015804844,0.0212437393794109,0.0184249712999628,0.0329326906572858
"ENSG00000080371",-0.414546744014768,-0.393064419282948,-0.414546520595917,0.124056940259613,0.111539284688653,0.124057195602073,0.13425097774927
"ENSG00000080493",-0.6953114986786,-0.695311268567483,-0.695311268599123,0.559333829562189,0.559334119981437,0.559334117384079,0
"ENSG00000080503",-0.295432296982723,-0.290960287673654,-0.295432199672088,-0.125806636009072,-0.134389298418919,-0.12580653120151,0.0604609873115279
"ENSG00000080511",-0.201816759461332,-0.2018174064467,-0.20181742025655,NA,-0.684616539622988,-0.684616676589858,0
"ENSG00000080546",-0.183711465237766,-0.181529654623767,-0.183711378379679,0.138877023041528,0.140998630658703,0.13887712572195,0.0297091685554099
"ENSG00000080561",0.369307099319782,0.369876171044331,0.369307046280249,-0.723283449255533,-0.722406743382604,-0.723283544875332,0.0612143382824086
"ENSG00000080572",-1.19108802516849,-1.19108884731954,-1.191089661705,NA,-0.736232422153697,-0.736232397274562,0
"ENSG00000080573",-0.419337369971778,-0.419279240641592,-0.419337359789522,-0.603758919649371,-0.603775760498183,-0.603758936437936,0.00877810940931736
"ENSG00000080603",0.0126078539614606,0.0215784570923434,0.012607937795319,-0.256009466344255,-0.249112404675011,-0.256009387723688,0.0738250616473459
"ENSG00000080608",0.622043632707884,0.637752909132964,0.622044084572275,0.347242660118771,0.356497436980749,0.347243073712098,0.217213748472315
"ENSG00000080644",-0.30274881113167,-0.302748939599171,-0.30274893595916,-0.331539982249375,-0.331540270637724,-0.331540268366149,0
"ENSG00000080709",-0.575247470040821,-0.575247486336029,-0.575247480053562,-0.303197352202451,-0.303198529663614,-0.303198545895348,0
"ENSG00000080802",0.0728612483668053,0.0756205731989291,0.0728613075735706,-0.268205382145,-0.267145956717211,-0.268205327507662,0.0395021336783251
"ENSG00000080815",0.296232010196387,0.29623209069634,0.296232090699791,0.498606626604526,0.498606711614732,0.498606711555317,2.25603864734298e-07
"ENSG00000080819",-0.217870074992329,-0.21787000688467,-0.21787000159839,0.266934915140066,0.266935017218993,0.266935017772669,0
"ENSG00000080822",0.032421143498709,0.0324211767472835,0.0324211767422021,-0.540234417962738,-0.540234396602372,-0.540234396612993,0
"ENSG00000080823",0.194120894761714,0.194120979975152,0.194120980217062,0.208974368852774,0.20897445546222,0.208974455495067,0
"ENSG00000080824",0.0687924298104859,0.0665250076127817,0.0687925084718471,0.00578147312590372,0.00765760760675515,0.00578155033105562,0.0487819280830775
"ENSG00000080839",0.294856265564215,0.294856527670835,0.294856532313968,0.51020776414598,0.510208043517941,0.510208047627759,0
"ENSG00000080845",-0.00467190471187239,0.00540275570691189,-0.0046718425188733,-0.312184123776139,-0.310872094407663,-0.312184068475534,0.064502152500917
"ENSG00000080854",0.3731188652561,0.373119061614596,0.373119149409807,-0.451049572601813,-0.451049461732345,-0.451049374141123,0
"ENSG00000080947",-0.229843434285821,-0.493662736406144,-0.229842846895339,0.0184784124478978,-0.448683901293978,0.0184789751414206,0.406609474160581
"ENSG00000080986",0.389659134718746,0.361615042346278,0.389659677143581,0.714820956536845,0.636775825957251,0.714821532000151,0.271172205977751
"ENSG00000081014",-0.230313449540419,-0.242638935371462,-0.230313327127085,-0.264477833921351,-0.280326678945078,-0.26447769221349,0.0859694889344156
"ENSG00000081019",-0.15701129271199,-0.157011262904558,-0.157011262877107,-0.415076168191719,-0.41507613979802,-0.415076139797201,0
"ENSG00000081026",0.110529605228821,0.110529709605823,0.11052970960546,0.246552797828061,0.246552910117754,0.246552909313822,2e-07
"ENSG00000081041",-1.77373512597589,-1.75501120248525,-1.77373605344229,-2.54088377270056,-2.51466047283527,-2.54088491928501,0.18388761643361
"ENSG00000081052",-0.65818774893378,-0.66159730140093,-0.658187880519771,-1.65414255415222,-1.64746390318308,-1.6541427985031,0.143363667821037
"ENSG00000081059",0.52779644202859,0.536348451580879,0.527796658639985,-1.48264919539304,-1.4729941672365,-1.48264919805081,0.210670657885547
"ENSG00000081087",-0.0635595181986471,-0.0635593887007566,-0.0635593888872731,0.311571626717533,0.311571808175378,0.311571802418753,0
"ENSG00000081138",-1.429929796131,-1.16883048723007,-1.4299295051625,1.27746090836283,0.678843212847623,1.27746235822864,0.532232150760374
"ENSG00000081148",-0.292425849794292,-0.292425731927634,-0.292425732459729,0.279550067015691,0.279550137188387,0.279550159706441,0
"ENSG00000081154",NA,0,0,NA,0,0,0
"ENSG00000081177",-0.0955069769843215,-0.0955068992149064,-0.0955068992113343,0.243013302967414,0.243013389756109,0.24301338976635,0
"ENSG00000081181",0.753733493108562,0.759236767650685,0.753733757979231,-0.0474891939667088,-0.0422979006388604,-0.0474885326719924,0.065400832265873
"ENSG00000081189",-0.818463281745424,-0.818462924313074,-0.818462917995697,-0.77830813254579,-0.778307785429525,-0.778307785420071,1.03703703703704e-06
"ENSG00000081237",0.855643437069757,0.619756931018954,0.855644000196249,-1.29942595329236,-1.47850027121686,-1.29942584056623,0.32221308746048
"ENSG00000081277",-0.0341931238618054,-0.0341937600894684,-0.0341937675840326,-1.61906466965975,-1.61906566707067,-1.61906572758089,0
"ENSG00000081307",-0.0689163213319741,-0.0689161986914999,-0.0689161887195318,0.269024814226995,0.26902494028273,0.26902495429834,3.00000000000002e-08
"ENSG00000081320",0.104616493849867,0.116067187757563,0.104616561287931,-0.589474905791649,-0.57813121060895,-0.589474854374838,0.057270338979897
"ENSG00000081377",-0.0587554052031408,-0.0282268403623047,-0.0587552945088817,0.0250717126187085,0.0417484212596831,0.0250718306140467,0.11276467418914
"ENSG00000081386",-0.0743290573822988,-0.0743289067049603,-0.0743289030740872,0.551351004228091,0.55135117075959,0.55135118461149,0
"ENSG00000081479",0.539821212341293,0.535457383082611,0.539821743986975,0.553291969106285,0.0707001562556564,0.553293039018506,0.309258783234247
"ENSG00000081665",-0.251020102261527,-0.243457725799289,-0.251019935171154,0.111111569018593,0.121158074592316,0.111111752189222,0.0715835303618197
"ENSG00000081692",-0.196095622126816,-0.196095436779389,-0.196095491277348,-0.54070485699023,-0.540704810664726,-0.540704813562802,0
"ENSG00000081721",-0.711807113341145,-0.711807155885858,-0.71180715636839,-0.253373256269907,-0.25337326320787,-0.253373251424281,0
"ENSG00000081760",-0.31093815251969,-0.310938093273721,-0.310938093125356,0.227336961364647,0.227337030486992,0.227337030502965,2e-07
"ENSG00000081791",-0.106324436160698,-0.106324418096528,-0.10632441163442,0.112228057933956,0.112228076534804,0.112228081101273,0
"ENSG00000081800",0.195191335119896,0.195189680331555,0.195189434014611,-1.14870457959717,-1.14870643159176,-1.14870671285176,1.17457084484376e-06
"ENSG00000081803",0.0466510812951602,0.0466511523432103,0.046651152423372,0.327696172977654,0.327696248715646,0.327696248523942,0
"ENSG00000081818",0.27785797884462,0.277857883075867,0.277857887235586,-1.00878422832178,-1.00878440861917,-1.00878440814835,0
"ENSG00000081853",0.122956347261356,0.122957080550965,0.122956638041406,0.199569363566774,0.199570165322628,0.199569702158297,0
"ENSG00000081870",0.2942451067712,0.296154689059709,0.294245260064148,0.610203499342387,0.60766985565319,0.610203688840632,0.0415358369166774
"ENSG00000081913",0.198334076229948,0.198334140149003,0.198334140149541,0.530202994463348,0.530203064119554,0.530203064124802,0
"ENSG00000081923",-0.339177645505423,-0.339177517411783,-0.33917751740258,0.26172206762693,0.261722213982493,0.26172221392429,1e-07
"ENSG00000081985",0.326742399583326,0.368497320578915,0.326742535300355,-0.832664001494409,-0.851245770387751,-0.832664088252028,0.213780733830561
"ENSG00000082014",0.0966774100819377,0.0966775168244547,0.0966775169477677,0.362087468174392,0.362087581663681,0.362087581437367,2e-07
"ENSG00000082068",0.182887545548114,0.182887652354313,0.182887652571783,0.234596362248469,0.2345964698326,0.234596470068864,6.38009049773741e-08
"ENSG00000082074",0.404319414178966,0.402605655081515,0.404319578872039,-1.03276289552068,-1.0366128051484,-1.03276287249865,0.156778162826538
"ENSG00000082126",-0.116478422273206,-0.116478367287809,-0.116476477451045,0.531368660580488,0.531368125096685,0.531370233602186,2.2222222222222e-08
"ENSG00000082146",0.44700416974746,0.451159054639711,0.447004430719221,0.862629424156397,0.863321396274431,0.862629661407602,0.0452468896578923
"ENSG00000082153",-0.260447997727965,-0.441631856766519,-0.260447474109913,0.449365521093903,0.420994555668673,0.449366154688972,0.272839857381637
"ENSG00000082175",0.224060184840506,0.204457042271726,0.224060750101303,0.0373669473579016,0.00406666384886005,0.0373675332741306,0.149426776876208
"ENSG00000082196",-0.202049938793006,-0.202051542957715,-0.202049859615856,-0.729079045728235,-0.729080958248913,-0.72907901322923,0
"ENSG00000082212",0.278009899199418,0.278009974634551,0.278009974635589,0.804907315657416,0.804907399784081,0.804907399794628,1.83920704845804e-07
"ENSG00000082213",-0.140949229891326,-0.140949185034211,-0.140949185031733,0.104615192004486,0.104615239588701,0.104615239610031,0
"ENSG00000082258",0.413576076798521,0.413576157941836,0.413576157853655,0.0909265266201142,0.0909266030107652,0.0909266028825211,0
"ENSG00000082269",0.300350454443592,0.300350563547827,0.300350563736518,0.483114606386126,0.48311472159241,0.483114720889152,0
"ENSG00000082293",1.7101643123957,1.4401004834405,1.7101657842695,-0.945288986369475,-0.850164060201973,-0.945288115207245,0.358127258871066
"ENSG00000082397",0.614210825601563,0.614210974248481,0.61421097417996,0.762693395565078,0.762693556222006,0.762693555725819,1.16513761467853e-07
"ENSG00000082438",-0.0264548464934655,-0.0264548016073558,-0.0264548016137847,-0.395939610198714,-0.3959395715926,-0.395939571593822,0
"ENSG00000082458",-0.0668212430124741,-0.0651706101919106,-0.0668211694439821,0.0740109189727094,0.077949262819874,0.0740109968577079,0.0465283686748806
"ENSG00000082482",0.0851767766492691,0.12919659666432,0.0851765742492926,-1.61076363658504,-1.57366470858529,-1.61076406226778,0.13840129076939
"ENSG00000082497",-0.304817406930341,-0.304816532077636,-0.304816536180182,0.463649736841201,0.463650661728406,0.463650784723122,0
"ENSG00000082512",0.207000448784118,0.207000650240174,0.207000653000977,-0.265100607445309,-0.265100438799418,-0.265100437182436,0
"ENSG00000082515",-0.387043099323672,-0.387043043672848,-0.38704304417495,-0.134823034045765,-0.1348229609893,-0.134822962918213,0
"ENSG00000082516",0.220109194297036,0.206284401080173,0.220109337149269,-0.00284288026036389,-0.00360648447796737,-0.00284275465022686,0.0857369454562213
"ENSG00000082556",-0.304173920695439,-0.356545943553789,-0.30417376829869,NA,0.185207008501046,0.180309346508565,0.173076392692482
"ENSG00000082641",0.0752119912478562,0.0752120423443388,0.0752120423438028,-0.401514715424282,-0.401514668366628,-0.40151466836258,0
"ENSG00000082684",0.636015515852408,0.639587975434939,0.636016079840107,0.489644354060434,0.485865851538003,0.489644889631281,0.103302805170483
"ENSG00000082701",0.22356483851771,0.223564879256827,0.223564879256701,0.262741466590661,0.262741508041076,0.262741508039911,0
"ENSG00000082781",-0.03438140297237,-0.0343812675770664,-0.0343812661270876,0.147365850509968,0.147366002174843,0.14736599896851,0
"ENSG00000082805",-0.114001406981886,-0.114001325390007,-0.114001325383026,-0.263963627190531,-0.263963551572697,-0.263963551693949,3.46913422737128e-07
"ENSG00000082898",0.369552588556148,0.368354434620432,0.369552750980535,0.536701130344177,0.535298091997495,0.536701296451271,0.0586672431086547
"ENSG00000082996",0.126854701861671,0.126854751138973,0.126854751095985,0.113374668390291,0.113374716628589,0.113374716598957,0
"ENSG00000083067",1.76197352496385,1.7619754888274,1.7619754887047,0.241795309609576,0.241796863773325,0.241796872846077,0
"ENSG00000083093",1.02970858018361,1.00916370738047,1.02970900735194,-0.0346530675614894,-0.0393599055081784,-0.034652702676426,0.0969887952410687
"ENSG00000083097",-0.00711859555768199,-0.00711851122493884,-0.00711851123477531,0.243765698279469,0.243765790334885,0.243765790342504,0
"ENSG00000083099",-0.0729051019518635,-0.0729049757005213,-0.0729049739691645,0.643012187232634,0.643012340870662,0.643012343115883,0
"ENSG00000083123",-0.0651523607113343,-0.0651515803586646,-0.0651515817429972,0.994500747384458,0.994501699768874,0.994501699310475,2.95774647887317e-08
"ENSG00000083168",0.104659437775473,0.10465946451865,0.104659464518495,-0.315510289707147,-0.315510265938448,-0.315510265936399,0
"ENSG00000083223",0.0640945397872862,0.0640945950872648,0.0640945951075227,-0.0718691616503911,-0.0718691092888326,-0.0718691091937025,0
"ENSG00000083290",0.54661995735349,0.546620125508891,0.546620124707393,0.573380797199986,0.573380956767713,0.573380959733672,3.54838709677454e-08
"ENSG00000083307",0.198817025382286,0.204023852404385,0.198817575380784,0.900041292050853,0.902934511915649,0.900041908837402,0.0788409386288295
"ENSG00000083312",0.229690845671441,0.22969091211661,0.229690912122839,0.408733096093872,0.408733164516388,0.408733164502248,6.15384615384596e-08
"ENSG00000083444",0.14686522030597,0.146865270759595,0.146865270660095,-0.481877195716105,-0.481877160598039,-0.481877160554225,0
"ENSG00000083454",-0.302838302164421,-0.462330746384584,-0.302839038752359,-2.0780960900826,-2.19633457656461,-2.07809738881379,0.404861028869999
"ENSG00000083457",0.933948176032515,0.933948476752513,0.933948468815134,0.166609311449698,0.166609566984486,0.166609557487069,0
"ENSG00000083520",-0.04175074085048,-0.041750620228074,-0.0417506197602301,-0.0482868807247082,-0.048286760996968,-0.048286761434536,5.96541786743517e-08
"ENSG00000083535",0.0630000526969015,0.133199554289206,0.063000305460798,-0.126365540509338,-0.0320165506783577,-0.126365877612664,0.216204788533828
"ENSG00000083544",-0.0869803441797916,-0.0869802783628382,-0.0869802783577021,0.164507450402244,0.164507522119018,0.164507522079157,8.55595667870037e-08
"ENSG00000083622",0.080225326089887,0.0802273683069671,0.0802273555786789,NA,-0.221074052163114,-0.221074005944448,0
"ENSG00000083635",8.90845985288883e-05,8.91471819630003e-05,8.91467593587979e-05,-0.150924508847197,-0.150924448746267,-0.150924448703742,5.16616314199386e-08
"ENSG00000083642",0.452011969023118,0.452012038956215,0.452012038982357,0.0113993662565902,0.0113994279887763,0.0113994279925763,4.41176470588113e-09
"ENSG00000083720",0.00967528656731016,0.00967544738948,0.00967548888232166,-0.396679637939238,-0.396679512769919,-0.396679491720289,0
"ENSG00000083750",0.136766117071465,0.150800492466978,0.136766527197972,-0.190095291821061,-0.21859065544052,-0.19009472795529,0.153070937354173
"ENSG00000083799",-0.120134550728222,-0.116249201361016,-0.120134504455085,-0.586779795178236,-0.580817360650688,-0.586779767364521,0.0587498559102622
"ENSG00000083807",0.0880202554247874,0.088866974276421,0.0880203143706259,0.0423094083230267,0.0432496095849906,0.0423094661651657,0.056784392384846
"ENSG00000083812",-0.163758462639205,-0.16375841541274,-0.163758415604394,-0.136325747890362,-0.136325697731166,-0.136325698572285,0
"ENSG00000083814",-0.441458662100566,-0.441458000002724,-0.441457905779894,-0.246246220336162,-0.246246122497085,-0.246246143730624,2.00000000000003e-08
"ENSG00000083817",0.345547070070483,0.345548944921907,0.345549114793393,0.461409391452214,0.461411245977536,0.461411416781029,0
"ENSG00000083828",0.231743936393751,0.231744018097066,0.231744018096249,0.204630282161572,0.204630368808291,0.204630368375417,0
"ENSG00000083838",-0.195401830882174,-0.195401781181046,-0.195401781184969,-0.104341946980596,-0.104341894875813,-0.104341894938958,0
"ENSG00000083844",-0.115385218825139,-0.114619195784467,-0.115385126120786,-0.0602263969116623,-0.0591435930030555,-0.0602263020372145,0.0317112066336623
"ENSG00000083845",-0.0900991468235885,-0.090099047635878,-0.0900990476385846,0.155222229667776,0.15522233479457,0.155222334789506,2e-07
"ENSG00000083857",0.00088343558850719,0.010612267016092,0.000883518967258461,-0.144270667521868,-0.14161506755573,-0.144270583525072,0.0462427530610777
"ENSG00000083896",-0.0932873807280104,-0.093287307640444,-0.0932873076978912,-0.170697916219421,-0.170697844780384,-0.170697844661801,0
"ENSG00000083937",0.0573211996337391,0.0573213276848652,0.0573213269645548,-0.213011233607789,-0.213011116213882,-0.213011116371041,0
"ENSG00000084070",0.0961402405862786,0.102190628104473,0.0961403424513988,-0.837054399124291,-0.832757308607342,-0.837054347455162,0.116753168258645
